"INVOICENUMBER";"PRODUCTNUMBER";"PRODUCTDESCRIPTION";"INVOICEDQUANTITY";"SALESPRICE";"LINEAMOUNT";"LINETOTALTAXAMOUNT";"LINETOTALDISCOUNTAMOUNT";"LINETOTALCHARGEAMOUNT"
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCA-06260-00000174;OHG-F;"oh! Gift Card Fisica
oh!GiftCardFisica";1.0;50000.0;41322.31;10743.81;0.0;0.0
FCB-06260-00020267;PU846941-14_12_1;"Buzo Puma Alpha Crew Tr
El Buzo Puma Alpha Crew fue diseñado para acompañarte durante todo el día. Su estilo fusiona la rutina deportiva con la urbana en un modelo muy fácil de combinar y muy cómodo de usar, confeccionado con algodón para brindarte mayor comodidad y suavidad a";1.0;16899.0;13966.12;2932.88;0.0;0.0
FCB-06228-00027343;AM21130938Y5_34_1;"Zapatillas Atomik Real-z
Zapatillas Atomik Real-z";1.0;40799.0;33718.18;7080.82;0.0;0.0
FCB-06228-00027343;AM0113105101_33_1;"Zapatillas Atomik Purpurin-x
Zapatillas Atomik Purpurin-x";1.0;52900.0;43719.01;9180.99;0.0;0.0
FCB-06260-00020268;NIDD9293-002_8.5_1;"Zapatillas Nike Downshifter 12
Zapatillas Nike Downshifter 12";1.0;99999.0;82643.8;17355.2;0.0;0.0
FCB-06473-00020955;NIDQ4478-010_M_1;Pantalon Jordan Brooklyn;1.0;81999.0;67767.77;14231.23;0.0;0.0
FCB-06228-00027382;REGY5201_13_1;"Zapatillas Reebok Energen Lite
Zapatillas Reebok Energen Lite";1.0;42599.0;35205.79;7393.21;0.0;0.0
FCB-06228-00027383;PU377709-18_4_1;"Zapatillas Puma Softride Enzo Evo
Zapatillas Puma Softride Enzo Evo";1.0;89999.0;44627.6;9371.8;29751.74;0.0
FCB-06473-00020956;PU389009-03_4_1;Zapatillas Puma Mayze Classic;1.0;142999.0;70908.6;14890.8;47272.39;0.0
FCB-06228-00027384;PU621088-51_XS_1;"Pantalon Puma Power Cat Tr
Pantalon Puma Power Cat Tr";1.0;58999.0;29255.7;6143.7;19503.8;0.0
FCB-06228-00027386;LON2146706WO_8.5_1;"Zapatillas Lotto Runner Plus
Las Zapatillas Lotto Runner Plus 95II son un calzado urbano pensado para que te acompañe en todas las actividades que realices dentro o fuera de casa. Confeccionadas en materiales que aportan un look en capas y con suela de goma para mayor adherencia, su";1.0;27999.0;23139.67;4859.33;0.0;0.0
FCB-06228-00027387;NISX5277-011_M_1;"Medias Nike Everyday Plus Le x3
Los accesorios de entrenamiento son tan importantes como las prendas, por eso las Medias Nike Everyday Plus son ideales para que lo des todo en tu rutina. Para mantener los pies frescos cuentan con tecnología Dri-FIT que absorbe el sudor de la piel y lo";1.0;9999.0;8263.64;1735.36;0.0;0.0
FCB-06228-00027387;NIDM1120-005_8_1;"Zapatillas Nike Legend Essential 3 Next Nature
Zapatillas Nike Legend Essential 3 Next Nature";1.0;99999.0;82643.8;17355.2;0.0;0.0
FCB-06228-00027388;NIDX9501-100_7.5_1;"Zapatillas Nike Air Max Sc Se
Zapatillas Nike Air Max Sc Se";1.0;126999.0;104957.85;22041.15;0.0;0.0
FCB-06228-00027388;TO89825_30_1;"Zapatillas Topper Terre
Zapatillas Topper Terre";1.0;51299.0;42395.87;8903.13;0.0;0.0
FCB-06228-00027389;NIDX9501-100_7_1;"Zapatillas Nike Air Max Sc Se
Zapatillas Nike Air Max Sc Se";1.0;126999.0;104957.85;22041.15;0.0;0.0
FCB-06228-00027394;PU677178-03_XL_1;"Musculosa Puma Essentials Logo
Musculosa Puma Essentials Logo";1.0;17599.0;14544.63;3054.37;0.0;0.0
FCB-06227-00029452;RI11506AJ173_43.44_1;"Ojotas Rider Full 86 Slide
Ojotas Rider Full 86 Slide";1.0;12999.0;10742.98;2256.02;0.0;0.0
FCB-06227-00029453;LONIFW230311_S_1;Short Lotto Fit;1.0;18499.0;15288.43;3210.57;0.0;0.0
FCB-06227-00029454;UBU13TW00298-5583_S_1;"Camiseta Umbro Panal
Camiseta Umbro Panal";1.0;13499.0;11156.2;2342.8;0.0;0.0
FCB-06591-00017537;PU392310-31_3.5_1;"Zapatillas Puma Rider Fv Future
Zapatillas Puma Rider Fv Future";1.0;142999.0;76817.64;16131.71;41363.35;0.0
FCB-06591-00017538;PU906978-03_40-43_1;"Pack de medias Puma Quarter
El pack de medias Puma Quarter contiene tres pares de medias y están confeccionadas en un 80% de algodón, 15% poliamida y 5% de elastano, lo que te proporciona comodidad y libertad de movimiento durante todo el día. Su diseño incorpora un pequeño PUMA en";1.0;6399.0;5288.43;1110.57;0.0;0.0
FCB-06591-00017538;HV41470959320_37/38_1;Ojotas Havaianas Slim Gloss;1.0;9399.0;7767.77;1631.23;0.0;0.0
FCB-06227-00029458;ADIC1321_S_1;"Medias adidas Cushioned 3 Stripes
Medias adidas Cushioned 3 Stripes";1.0;9999.0;8263.64;1735.36;0.0;0.0
FCB-06227-00029458;PU907979-02_35-39_1;Pack de medias Puma Quarter Taping x2;1.0;5699.0;4709.92;989.08;0.0;0.0
FCB-06227-00029458;LONAFW22201_1_1;"Pack de medias Lotto Logo Invisible X3
El Pack de Medias Lotto Logo Invisibles x3 es un must a la hora de abastecer tu ropero. Las medias son simples, cómodas e invisibles para que puedas usarlas con todos tus calzados de caña baja; llevalo y que nunca te falten los esenciales a la hora de ar";1.0;6999.0;5784.3;1214.7;0.0;0.0
FCB-06227-00029458;LONAFW231009_1_1;Mochila Lotto Essence;1.0;29999.0;24792.56;5206.44;0.0;0.0
FCB-06227-00029458;DGDCABVV001BT_U_1;Botella Dribbling 21 - 750 Cc;1.0;2799.0;2313.22;485.78;0.0;0.0
FCB-06227-00029458;NIFB7217-001_8_1;"Zapatillas Nike Waffle Debut Se
Zapatillas Nike Waffle Debut Se";1.0;104999.0;86776.03;18222.97;0.0;0.0
FCB-06592-00016472;URNISS232144_L_1;"Short Urbo Essence
Short Urbo Essence";1.0;16999.0;14048.76;2950.24;0.0;0.0
FCB-06227-00029459;FIF23L00220-5228_U_1;"Gorra Fila Beach
Para vos, que sos un deportista que nada ni nadie detiene, presentamos la Gorra Fila Beach. Tiene un diseño con panel con pinza con estructura de bucarán, visera curva, banda interna antisudor que absorbe la humedad y cierre trasero ajustable en tejido p";1.0;7799.0;6445.46;1353.54;0.0;0.0
FCB-06227-00029459;UBU21EQ022-1841_U_1;Pack de medias Umbro Sports;1.0;4699.0;3883.47;815.53;0.0;0.0
FCB-06473-00020982;NIDZ3522-003_8.5_1;"Zapatillas Nike Air Max 90 Lb
Zapatillas Nike Air Max 90 Lb";1.0;199999.0;165288.43;34710.57;0.0;0.0
FCB-06473-00020983;ADIE7288_4.5_1;"Zapatillas adidas Nmdr1
Zapatillas adidas Nmdr1";1.0;82999.0;68594.21;14404.79;0.0;0.0
FCB-06474-00017180;FIF12HT00556-6577_M_1;"Pantalon Fila Street Express Comfy
Pantalon Fila Street Express Comfy";1.0;33899.0;28015.7;5883.3;0.0;0.0
FCB-06474-00017180;NIDX6764-100_7.5_1;"Zapatillas Nike Air Force 1 07 Se Low
Zapatillas Nike Air Force 1 07 Se Low";1.0;199999.0;165288.43;34710.57;0.0;0.0
FCB-06474-00017181;NIDV7216-001_9_1;"Zapatillas Nike Dunk High Retro Premium
Zapatillas Nike Dunk High Retro Premium";1.0;199999.0;165288.43;34710.57;0.0;0.0
FCB-06592-00015658;URNISS232043_M_1;"Remera Urbo Metallic
Remera Urbo Metallic";1.0;8999.0;7437.19;1561.81;0.0;0.0
FCB-06592-00015659;PU530234-01_M_1;"Calza Puma Classics Tights 7
Las Calzas Puma Classics cortas es una perfecta opción para tus entrenamientos como también para incorporarlas a un look más urbano con unas zapatillas, una remera o un buzo en días más fríos. Su diseño funcional confeccionado con algodón y silueta con e";1.0;42999.0;35536.36;7462.64;0.0;0.0
FCB-06261-00041692;NIDC3728-402_10.5_1;Zapatillas Nike Revolution 6 Next Nature;1.0;96999.0;80164.46;16834.54;0.0;0.0
FCB-05043-00003306;ADIE9887_8_1;"Zapatillas adidas Astir
Zapatillas adidas Astir";1.0;160999.0;133057.02;27941.98;0.0;0.0
FCB-06261-00041693;LONPFFW210T2_XL_1;"Tobillera Lotto Team Neoprene
La Tobillera Lotto Team contribuye a una rápida desinflamación y recuperación de lesiones leves, mediante la aplicación de compresión y calor terapéutico. El diseño tubular ofrece contención uniforme en toda la articulación. El ajuste moderado y peso lig";1.0;9599.0;7933.06;1665.94;0.0;0.0
FCB-06592-00015660;CO157000C_4_1;Zapatillas Converse Chuck Taylor All Star Leather Hi;1.0;99899.0;82561.15;17337.85;0.0;0.0
FCB-06592-00015660;URNAFW233022_1_1;Pack de medias Urbo Old School X2;1.0;1999.0;1652.07;346.93;0.0;0.0
FCB-06261-00041701;DGDVAVVZ001Z_U_1;Cinta Capitan Dribbling Capitan;1.0;2799.0;2313.22;485.78;0.0;0.0
FCB-06261-00041702;ADHQ8476_5_1;Zapatillas adidas Gamecourt 2.0;1.0;94999.0;78511.57;16487.43;0.0;0.0
FCB-06261-00041702;NISX7670-964_S_1;"Pack de Medias Nike Everyday Cush x3
Las Medias Nike Everyday Cushion Low x3 contiene tres pares de medias y están confeccionadas en materiales ligeros lo que te proporciona comodidad y libertad de movimiento durante tu jornada. Su diseño incorpora el swoosh en el tobillo que llama la atenc";1.0;9499.0;7850.41;1648.59;0.0;0.0
FCB-06261-00041703;NIDR7813-010_S_1;"Remera Nike Sportswear
La Remera Nike Sportswear es esa prenda que viste tus días de comodidad, estilo y diseño. Con un corte relajado que podrás usar con tus bermudas o joggers anchos y salir a conquistar las calles con optimismo y entusiasmo. La calidad de este algodón hará";1.0;38499.0;31817.36;6681.64;0.0;0.0
FCB-06261-00041703;UA1382464-001_M_1;"Buzo Under Armour Y Rival Terry
Buzo Under Armour Y Rival Terry";1.0;37999.0;31404.13;6594.87;0.0;0.0
FCB-06389-00016522;EV27407_U_1;"Bolso Everlast Deportivo
Bolso Everlast Deportivo";1.0;25999.0;21486.78;4512.22;0.0;0.0
FCB-06416-00018403;FIF02R00103-5213_38_1;"Zapatillas Fila Racer Wings
Zapatillas Fila Racer Wings";1.0;71499.0;59090.08;12408.92;0.0;0.0
FCB-06419-00017518;CRSC11016-C410_39_1;"Zuecos Crocs Crocband
Tus veranos ya no serán iguales con los Zuecos Crocs Crocband. Este calzado hecho con una goma de alta calidad, te acompaña por muchos veranos dándote comodidad y frescura durante todo el tiempo que lo lleves puesto. Están hechos con material Crosslite,";1.0;27999.0;23139.67;4859.33;0.0;0.0
FCB-06419-00017519;RE1100010060_7.5_1;"Zapatillas Reebok Club C Extra
Zapatillas Reebok Club C Extra";1.0;108999.0;90081.82;18917.18;0.0;0.0
FCB-06262-00034170;FIF01AT00031-5686_45_1;Devolucion;-1.0;64999.0;-53718.18;-11280.82;0.0;0.0
FCB-06262-00034170;FIF01AT00047-5785_45_1;"Zapatillas Fila Outfield
Zapatillas Fila Outfield";1.0;69999.0;57850.41;12148.59;0.0;0.0
FCB-06382-00013287;LONISS22117_M_1;Short Lotto Moonrun;1.0;12999.0;10742.98;2256.02;0.0;0.0
FCB-06382-00013288;LONISS22111_M_1;Top Lotto Moonrun;1.0;7599.0;4396.12;923.18;1884.05;0.0
FCB-06228-00026029;TO26632_31_1;Zapatillas Topper Rod II;1.0;48099.0;39751.24;8347.76;0.0;0.0
FCB-06228-00026029;TO26973_29_1;"Zapatillas Topper Artic II
La mejor opción que buscás para tus hijos, las Zapatillas Topper Artic II cuentan con una capellada de materiales sintéticos que aportan durabilidad y acompañan toda la rutina de los más chicos de la familia; son resistentes y se adaptan a cualquier ocas";1.0;38299.0;31652.07;6646.93;0.0;0.0
FCB-06262-00035374;ADIE1576_9_1;Botines adidas X Crazyfast 4 Tf / Botines adidas X Crazyfast 4 Tf;-1.0;104999.0;-86776.03;-18222.97;0.0;0.0
FCB-06262-00035374;PU107441-03_8_1;"Botines Puma Ultra Match Tt I
Botines Puma Ultra Match Tt I";1.0;135999.0;112395.86;23603.14;0.0;0.0
FCB-06592-00016557;NIDQ7472-011_M_1;Short Jordan Flight Fleece / Short Jordan Flight Fleece;-1.0;84499.0;-55168.76;-14665.12;0.0;0.0
FCB-06592-00016557;NIDQ7472-011_S_1;"Short Jordan Flight Fleece
Short Jordan Flight Fleece";1.0;84499.0;55168.76;14665.12;0.0;0.0
FCB-06390-00004607;PU079943-01_100_1;"Mochila Puma Phase
Mochila Puma Phase";1.0;37499.0;30990.91;6508.09;0.0;0.0
FCB-06262-00035375;LONISS230061_M_1;Remera Lotto Smart / Remera Lotto Smart;-1.0;16999.0;-14048.76;-2950.24;0.0;0.0
FCB-06262-00035375;AM3113097451_27_1;"Zapatillas Atomik Cambridge Velcro
Zapatillas Atomik Cambridge Velcro";1.0;44899.0;37106.61;7792.39;0.0;0.0
FCB-06417-00018027;UA1367898-001_M_1;Pack de Medias Under Armour Core Crew x3 / Pack de Medias Under Armour Core Crew x3;-1.0;9999.0;-6528.28;-1735.36;0.0;0.0
FCB-06417-00018027;PU677849-01_S_1;Top Puma Infuse Evoknit Crop / Top Puma Infuse Evoknit Crop;-1.0;14399.0;-9401.0;-2499.0;0.0;0.0
FCB-06417-00018027;PU677849-01_M_1;Top Puma Infuse Evoknit Crop / Top Puma Infuse Evoknit Crop;-1.0;14399.0;-9401.0;-2499.0;0.0;0.0
FCB-06417-00018027;NIDZ2989-010_L_1;"Remera Nike Fran Jdi Verbiage
Remera Nike Fran Jdi Verbiage";1.0;38797.0;25330.28;6733.36;0.0;0.0
FCB-06417-00018028;PU672766-17_L_1;Remera Puma Power Colorblock / Remera Puma Power Colorblock;-1.0;18199.0;-15040.5;-3158.5;0.0;0.0
FCB-06417-00018028;PU620933-04_M_1;"Remera Puma Power Cat
Remera Puma Power Cat";1.0;36999.0;18346.62;3852.78;12231.07;0.0
FCB-06408-00019630;FIF23L00296-7272_U_1;"Gorra Fila Trucker Logo
Gorra Fila Trucker Logo";1.0;9499.0;7850.41;1648.59;0.0;0.0
FCB-06408-00019630;RI6163120974_43.44_1;"Ojotas Rider Street Slide
El complemento perfecto para tus shorts en esta primavera - verano, las Ojotas Rider Street Slide Ad están diseñadas con un estilo clásico que no te puede faltar. Con una comodidad ligera y fácil de usar, presentan una nueva espuma más suave que se sient";1.0;10199.0;8428.93;1770.07;0.0;0.0
FCB-06416-00019340;PU388937-05_4.5_1;"Zapatillas Puma Carina 2.0
Las Zapatillas Puma Carina 2.0 se inspiran en las zapatillas de moda californianas de los ochenta. Esta nueva y relajada versión presenta una suela cupsole, exterior de piel sintética y una plataforma ligeramente elevada con textura en la puntera y el ta";1.0;97999.0;80990.91;17008.09;0.0;0.0
FCB-06416-00019343;NIDC3728-001_7.5_1;Zapatillas Nike Revolution 6 Next Nature;1.0;96999.0;80164.46;16834.54;0.0;0.0
FCB-06421-00009222;NIDV7408-100_8.5_1;"Zapatillas Nike Air More Uptempo
Zapatillas Nike Air More Uptempo";1.0;279999.0;231404.13;48594.87;0.0;0.0
FCB-06417-00018029;PU308001-01_8_1;"Zapatillas Puma Mapf1
Zapatillas Puma Mapf1";1.0;124999.0;61982.98;13016.42;41321.98;0.0
FCB-06591-00017550;NIDH0295-102_9_1;"Ojotas Nike Air Max 1
Ojotas Nike Air Max 1";1.0;107999.0;89255.37;18743.63;0.0;0.0
FCB-06421-00009223;PU385033-01_11_1;"Ojotas Puma Popcat 20
Las Ojotas Puma Popcat 20 están desarrolladas para todo el día. Si hacés natación o practicas deportes al aire libre, te acompañan en la previa y el post partido. Ideales también para el hogar, gracias a su suela cómoda que se ajustan a tu pie y permiten";1.0;34999.0;28924.79;6074.21;0.0;0.0
FCB-06421-00009223;PU881930-01_35-39_1;Pack De Medias Puma Mostro Sneaker;1.0;5999.0;4957.85;1041.15;0.0;0.0
FCB-06421-00009223;URISS22032_M_1;Traje de Baño Urbo Plain Print;1.0;17999.0;14875.21;3123.79;0.0;0.0
FCB-06421-00009223;URISS22034_M_1;Traje de Baño Urbo Plain Print;1.0;17999.0;14875.21;3123.79;0.0;0.0
FCB-06421-00009224;NIDH6927-140_9.5_1;Zapatillas Jordan Air 4 Retro;1.0;299999.0;247933.06;52065.94;0.0;0.0
FCB-06421-00009224;NIDH7561-105_11.5_1;"Zapatillas Nike Air Force 1 07 Low
Zapatillas Nike Air Force 1 07 Low";1.0;159999.0;132230.58;27768.42;0.0;0.0
FCB-06421-00009224;NIDV7470-100_9_1;"Zapatillas Nike Air Force 1 07
Zapatillas Nike Air Force 1 07";1.0;177999.0;147106.61;30892.39;0.0;0.0
FCB-06421-00009224;NIDD8959-103_7.5_1;"Zapatillas Nike Air Force 1 07
Zapatillas Nike Air Force 1 07";1.0;177999.0;147106.61;30892.39;0.0;0.0
FCB-06408-00019633;PU907658-07_S_1;"Traje De Baño Puma Length Swim
El Traje de Baño Puma Swim es ideal para que disfrutes del agua con total comodidad. Cuenta con varios bolsillos para que puedas moverte hacia la playa o la pileta sin cargarte de más. La cintura con pretina elástica y cordón mantiene la prenda en su lug";1.0;24999.0;20660.33;4338.67;0.0;0.0
FCB-06419-00018276;CHCHMW5950B032_L_1;Remera Deportiva Champion;1.0;18699.0;8654.08;1817.36;6799.64;0.0
FCB-06416-00019342;NICW4555-002_9.5_1;Zapatillas Nike Air Max Sc;1.0;119999.0;99172.73;20826.27;0.0;0.0
FCB-06390-00004609;RI6169122413_39_1;"Ojotas Rider Speed Slide
El complemento perfecto para tus shorts en esta primavera - verano, las Ojotas Rider Speed Slide Ad están diseñadas con un estilo clásico que no te puede faltar. Con una comodidad ligera y fácil de usar, presentan una nueva espuma más suave que se siente";-1.0;12999.0;-10742.98;-2256.02;0.0;0.0
FCB-06390-00004609;LONC213389AI1_40_1;"Ojotas Lotto Oceania
Ojotas Lotto Oceania";1.0;20999.0;17354.55;3644.45;0.0;0.0
FCB-06228-00027432;PU079943-16_100_1;"Mochila Puma Phase
Mochila Puma Phase";1.0;37499.0;30990.91;6508.09;0.0;0.0
FCA-06262-00000333;PU308001-02_9_1;"Zapatillas Puma Mapf1
Zapatillas Puma Mapf1";1.0;124999.0;61982.98;14256.08;41321.98;0.0
FCA-06262-00000333;TO172891_UNI_1;Mochila Topper Heritage II;1.0;29399.0;24296.69;5588.24;0.0;0.0
FCB-06228-00027433;HYHNACZU002Z_U_1;Tapon oidos Hydro Silicona;1.0;2999.0;2478.51;520.49;0.0;0.0
FCB-06262-00035384;PU522651-06_M_1;Short Puma Performance 7;1.0;25499.0;21073.55;4425.45;0.0;0.0
FCB-06228-00027434;LONASS23903_35-40_1;"Pack De Medias Lotto Flow
Pack De Medias Lotto Flow";1.0;5999.0;4957.85;1041.15;0.0;0.0
FCB-06228-00027434;TO23589_32_1;"Zapatillas Topper X Forcer Velcro Cf
Gracias a las Zapatillas Zapatillas Topper X Forcer los más chicos van a encontrar la estabilidad necesaria que acompañe todas sus actividades. Sus materiales brindan mejores y amortiguadas pisadas que los harán sentir seguros y confiados en cualquier mo";1.0;54199.0;44792.56;9406.44;0.0;0.0
FCB-06228-00027435;PU307995-01_8.5_1;"Zapatillas Puma Bmw Mms
Zapatillas Puma Bmw Mms";1.0;124999.0;61982.98;13016.42;41321.98;0.0
FCB-06414-00009492;ADIG0285_7.5_1;"Zapatillas adidas Forum Bold
Zapatillas adidas Forum Bold";1.0;171999.0;142147.93;29851.07;0.0;0.0
FCB-06228-00027438;NIDM8682-001_9_1;"Zapatillas Nike Court Vision Mid
Zapatillas Nike Court Vision Mid";1.0;113999.0;94214.05;19784.95;0.0;0.0
FCB-06262-00035387;ADHT4738_OSFC_1;"Bolso adidas Essentials
Bolso adidas Essentials";1.0;28999.0;23966.12;5032.88;0.0;0.0
FCB-06419-00018277;NIFD1242-100_S_1;"Remera Nike Sportswear
Remera Nike Sportswear";1.0;53299.0;44048.76;9250.24;0.0;0.0
FCB-06419-00018277;VAVN0A7YDTBLKSMUA_M_1;Short Vans Core Basic Fleece;1.0;43999.0;30908.39;6490.76;5454.42;0.0
FCB-06416-00019345;PU377143-14_5_1;"Zapatillas Puma Lex
Zapatillas Puma Lex";1.0;76999.0;41363.1;8686.25;22272.44;0.0
FCB-06416-00019345;PU194355-21_5.5_1;Zapatillas Puma Softride Sophia;1.0;84999.0;45660.62;9588.73;24586.49;0.0
FCB-06419-00018278;NIDV7408-100_9_1;"Zapatillas Nike Air More Uptempo
Zapatillas Nike Air More Uptempo";1.0;279999.0;231404.13;48594.87;0.0;0.0
FCB-06408-00019648;KA5361H89WA0WA_30_1;Zapatillas Kappa Porto;1.0;29099.0;24048.76;5050.24;0.0;0.0
FCB-06408-00019649;TO25727_38_1;Zapatillas Topper Rack / Zapatillas Topper Rack;-1.0;57099.0;-37279.52;-9909.74;0.0;0.0
FCB-06408-00019649;TO25727_39_1;Zapatillas Topper Rack;1.0;57099.0;37279.52;9909.74;0.0;0.0
FCB-06262-00035397;ADHP8959_11K_1;Zapatillas adidas Breaknet 2.0 / Zapatillas adidas Breaknet 2.0;-1.0;68999.0;-34214.88;-7185.12;0.0;0.0
FCB-06262-00035397;AM2113094132_29_1;"Zapatillas Atomik Nasau-xz
Zapatillas Atomik Nasau-xz";1.0;36899.0;30495.05;6403.95;0.0;0.0
FCB-06262-00035397;PU906807-15_2_1;"Pack de medias Puma Invisible
El pack de medias Puma Invisible Sneakers está confeccionado en algodón, poliamida y elastano para una máxima comodidad y libertad de movimiento en todo el día. Contiene 3 pares de medias con el logo PUMA Cat que te acompañarán en cualquier actividad que";1.0;6399.0;5288.43;1110.57;0.0;0.0
FCB-06408-00019650;LONISS230044_XXXL_1;Bermuda Lotto Smart / Bermuda Lotto Smart;-1.0;29999.0;-21073.68;-4425.47;0.0;0.0
FCB-06408-00019650;LONISS230085_XXL_1;"Short Lotto Smart Classic
Short Lotto Smart Classic";1.0;19999.0;16528.1;3470.9;0.0;0.0
FCB-06408-00019650;LONAFW22313_1_1;Pack de medias Lotto Squadra X3;1.0;7499.0;6197.52;1301.48;0.0;0.0
FCB-06262-00035409;OLK54029732CHB-PT_44_1;Ojotas Olympikus Nassau;1.0;13319.0;11007.44;2311.56;0.0;0.0
FCB-06262-00035410;AM3113097310_37_1;"Zapatillas Atomik Cambridge
Zapatillas Atomik Cambridge";1.0;44899.0;37106.61;7792.39;0.0;0.0
