"INVOICENUMBER";"invoicedate";"TOTALINVOICEAMOUNT";"TOTALTAXAMOUNT";"TOTALCHARGEAMOUNT";"INVOICECUSTOMERACCOUNTNUMBER";"INVOICEADDRESSCITY";"WAREHOUSE"
FCB-06382-00014157;2024-02-16 00:00:00.000;60498.4;10499.72;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014158;2024-02-16 00:00:00.000;16300.0;2828.93;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014160;2024-02-16 00:00:00.000;114999.0;19958.5;0.0;CL-1991642;"";"003"
FCB-06382-00014161;2024-02-16 00:00:00.000;242998.0;42173.21;0.0;CL-0989085;"";"003"
FCB-06382-00014162;2024-02-16 00:00:00.000;9799.0;1700.65;0.0;CL-2788468;"";"003"
FCB-06382-00014163;2024-02-16 00:00:00.000;5199.0;902.31;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014164;2024-02-16 00:00:00.000;82498.4;14317.9;0.0;CL-0943564;"";"003"
FCB-06382-00014165;2024-02-16 00:00:00.000;54999.0;9545.28;0.0;CL-2250993;"";"003"
FCB-06382-00014166;2024-02-16 00:00:00.000;13199.0;2290.74;0.0;CL-2788934;"";"003"
FCB-06382-00014167;2024-02-16 00:00:00.000;64998.7;11280.77;0.0;CL-2788965;"";"003"
FCB-06382-00014168;2024-02-16 00:00:00.000;117483.15;20389.64;0.0;CL-2687316;"";"003"
FCB-06382-00014169;2024-02-16 00:00:00.000;23999.0;4165.12;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014170;2024-02-16 00:00:00.000;49999.0;8677.51;0.0;CL-2789300;"";"003"
FCB-06382-00014171;2024-02-16 00:00:00.000;8498.0;1474.86;0.0;CL-2789329;"";"003"
FCB-06382-00014172;2024-02-16 00:00:00.000;18198.0;3158.33;0.0;CL-0837525;"";"003"
FCB-06382-00014173;2024-02-16 00:00:00.000;32499.5;5640.41;0.0;CL-2789573;"";"003"
FCB-06382-00014175;2024-02-16 00:00:00.000;74999.4;13016.42;0.0;CL-2790008;"";"003"
FCB-06382-00014176;2024-02-16 00:00:00.000;74998.0;13016.18;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014177;2024-02-16 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014178;2024-02-16 00:00:00.000;119999.0;20826.27;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014179;2024-02-16 00:00:00.000;77471.66;13445.49;9977.4;CL-2791094;"";"003"
FCB-06382-00014180;2024-02-17 00:00:00.000;114999.0;19958.5;0.0;CL-0008900;SAN ISIDRO;"003"
FCB-06382-00014181;2024-02-17 00:00:00.000;69697.0;12096.17;0.0;CL-2792863;"";"003"
FCB-06382-00014182;2024-02-17 00:00:00.000;68998.0;11974.86;0.0;CL-2597610;"";"003"
FCB-06382-00014184;2024-02-17 00:00:00.000;103498.0;17962.46;0.0;CL-0667797;"";"003"
FCB-06382-00014185;2024-02-17 00:00:00.000;119999.0;20826.27;0.0;CL-2793222;"";"003"
FCB-06382-00014186;2024-02-17 00:00:00.000;28198.0;4893.87;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014187;2024-02-17 00:00:00.000;74699.0;12964.29;0.0;CL-2793572;"";"003"
FCB-06382-00014188;2024-02-17 00:00:00.000;23996.0;4164.6;0.0;CL-0982681;"";"003"
FCB-06382-00014189;2024-02-17 00:00:00.000;59999.0;10413.05;0.0;CL-2658346;"";"003"
FCB-06382-00014190;2024-02-17 00:00:00.000;24999.0;4338.67;0.0;CL-2793747;"";"003"
FCB-06382-00014191;2024-02-17 00:00:00.000;89999.0;15619.66;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014192;2024-02-17 00:00:00.000;38999.0;6768.42;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014193;2024-02-17 00:00:00.000;49999.0;8677.51;0.0;CL-2793846;"";"003"
FCB-06382-00014194;2024-02-17 00:00:00.000;18260.0;3169.09;0.0;CL-2793898;"";"003"
FCB-06382-00014195;2024-02-17 00:00:00.000;130498.5;22648.5;0.0;CL-2793927;"";"003"
FCB-06382-00014196;2024-02-17 00:00:00.000;86498.9;15012.21;0.0;CL-2794091;"";"003"
FCB-06382-00014197;2024-02-17 00:00:00.000;120999.0;20999.83;0.0;CL-1985383;"";"003"
FCB-06382-00014198;2024-02-17 00:00:00.000;18299.0;3175.86;0.0;CL-2767834;"";"003"
FCB-06382-00014199;2024-02-17 00:00:00.000;32499.5;5640.41;0.0;CL-2671835;"";"003"
FCB-06382-00014200;2024-02-17 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014201;2024-02-17 00:00:00.000;47382.82;8223.46;6102.33;CL-1628996;"";"003"
FCB-06382-00014202;2024-02-17 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014203;2024-02-17 00:00:00.000;38098.0;6612.05;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014204;2024-02-17 00:00:00.000;21899.0;3800.65;0.0;CL-1641547;"";"003"
FCB-06382-00014205;2024-02-17 00:00:00.000;53098.2;9215.39;0.0;CL-0618816;"";"003"
FCB-06382-00014207;2024-02-17 00:00:00.000;60399.0;10482.47;0.0;CL-2795540;"";"003"
FCB-06382-00014208;2024-02-17 00:00:00.000;2049.0;355.61;0.0;CL-0650314;"";"003"
FCB-06382-00014209;2024-02-17 00:00:00.000;124899.4;21676.76;0.0;CL-1543378;"";"003"
FCB-06382-00014210;2024-02-17 00:00:00.000;66899.0;11610.57;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014211;2024-02-17 00:00:00.000;32499.5;5640.41;0.0;CL-2339069;"";"003"
FCB-06382-00014212;2024-02-17 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014213;2024-02-17 00:00:00.000;78099.0;13554.37;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014214;2024-02-17 00:00:00.000;78099.0;13554.37;0.0;CL-2601831;"";"003"
FCB-06382-00014215;2024-02-17 00:00:00.000;3899.0;676.69;0.0;CL-2225936;"";"003"
FCB-06382-00014217;2024-02-17 00:00:00.000;58499.35;10152.78;0.0;CL-2225936;"";"003"
FCB-06382-00014218;2024-02-17 00:00:00.000;53999.4;9371.8;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014219;2024-02-17 00:00:00.000;53999.4;9371.8;0.0;CL-2794317;"";"003"
FCB-06382-00014220;2024-02-17 00:00:00.000;18299.0;3175.86;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014221;2024-02-19 00:00:00.000;28049.15;4868.03;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014222;2024-02-19 00:00:00.000;102998.0;17875.69;0.0;CL-2802275;"";"003"
FCB-06382-00014223;2024-02-19 00:00:00.000;64999.0;11280.82;0.0;CL-0367956;"";"003"
FCB-06382-00014224;2024-02-19 00:00:00.000;62699.0;10881.64;0.0;CL-1179187;"";"003"
FCB-06382-00014225;2024-02-19 00:00:00.000;9399.0;1631.23;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014226;2024-02-19 00:00:00.000;16599.0;2880.82;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014227;2024-02-19 00:00:00.000;116999.0;20305.61;0.0;CL-2803241;"";"003"
FCB-06382-00014228;2024-02-19 00:00:00.000;98998.4;17181.54;0.0;CL-2803268;"";"003"
FCB-06382-00014229;2024-02-19 00:00:00.000;8099.0;1405.61;0.0;CL-2803286;"";"003"
FCB-06382-00014230;2024-02-19 00:00:00.000;49999.0;8677.51;0.0;CL-0477176;"";"003"
FCB-06382-00014231;2024-02-19 00:00:00.000;81299.0;14109.74;0.0;CL-0650756;"";"003"
FCB-06382-00014232;2024-02-19 00:00:00.000;63996.0;11106.74;0.0;CL-2235155;"";"003"
FCB-06382-00014233;2024-02-19 00:00:00.000;113798.35;19750.13;0.0;CL-1817912;"";"003"
FCB-06382-00014234;2024-02-19 00:00:00.000;102397.25;17771.42;0.0;CL-0554277;"";"003"
FCB-06382-00014235;2024-02-19 00:00:00.000;74999.4;13016.42;0.0;CL-0709737;"";"003"
FCB-06382-00014236;2024-02-19 00:00:00.000;59999.0;10413.05;0.0;CL-2803848;"";"003"
FCB-06382-00014237;2024-02-19 00:00:00.000;15999.0;2776.69;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014238;2024-02-19 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014239;2024-02-19 00:00:00.000;149999.0;26032.88;0.0;CL-2804316;"";"003"
FCB-06382-00014240;2024-02-19 00:00:00.000;17628.0;3059.4;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014241;2024-02-19 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014242;2024-02-19 00:00:00.000;53999.4;9371.8;0.0;CL-2804785;"";"003"
FCB-06382-00014243;2024-02-19 00:00:00.000;96999.0;16834.54;0.0;CL-2804827;"";"003"
FCB-06382-00014244;2024-02-19 00:00:00.000;7999.0;1388.26;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014245;2024-02-19 00:00:00.000;87998.0;15272.38;0.0;CL-2626950;"";"003"
FCB-06382-00014272;2024-02-21 00:00:00.000;60498.4;10499.72;0.0;CL-0393359;"";"003"
FCB-06382-00014273;2024-02-21 00:00:00.000;63299.0;10985.78;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014275;2024-02-21 00:00:00.000;7199.2;1249.45;0.0;CL-1595179;"";"003"
FCB-06382-00014277;2024-02-21 00:00:00.000;4999.0;867.6;0.0;CL-2810635;"";"003"
FCB-06382-00014278;2024-02-21 00:00:00.000;4999.0;867.6;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014279;2024-02-21 00:00:00.000;53999.4;9371.8;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014280;2024-02-21 00:00:00.000;17299.0;3002.31;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014281;2024-02-21 00:00:00.000;53999.4;9371.8;0.0;CL-2810926;"";"003"
FCB-06382-00014282;2024-02-21 00:00:00.000;38998.5;6768.33;0.0;CL-2810926;"";"003"
FCB-06382-00014284;2024-02-21 00:00:00.000;9599.2;1665.98;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014285;2024-02-21 00:00:00.000;103498.0;17962.46;0.0;CL-2811652;"";"003"
FCB-06382-00014287;2024-02-21 00:00:00.000;59999.0;10413.05;0.0;CL-2811772;"";"003"
FCB-06382-00014288;2024-02-21 00:00:00.000;60999.0;10586.6;0.0;CL-0784543;"";"003"
FCB-06382-00014289;2024-02-21 00:00:00.000;113999.0;19784.95;0.0;CL-2812024;"";"003"
FCB-06382-00014290;2024-02-21 00:00:00.000;32499.35;5640.38;0.0;CL-0010154;SAN ISIDRO;"003"
FCB-06382-00014291;2024-02-21 00:00:00.000;1849.5;320.99;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014292;2024-02-21 00:00:00.000;28499.0;4946.11;0.0;CL-2485787;"";"003"
FCB-06382-00014293;2024-02-21 00:00:00.000;59199.0;10274.21;0.0;CL-2118044;"";"003"
FCB-06382-00014294;2024-02-21 00:00:00.000;6199.0;1075.86;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014295;2024-02-21 00:00:00.000;6399.5;1110.66;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014246;2024-02-20 00:00:00.000;60999.0;10586.6;0.0;CL-2806036;"";"003"
FCB-06382-00014247;2024-02-20 00:00:00.000;3899.0;676.69;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014248;2024-02-20 00:00:00.000;8699.0;1509.74;0.0;CL-2806114;"";"003"
FCB-06382-00014249;2024-02-20 00:00:00.000;13199.0;2290.74;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014250;2024-02-20 00:00:00.000;32999.0;5727.1;0.0;CL-2745888;"";"003"
FCB-06382-00014251;2024-02-20 00:00:00.000;57499.0;9979.17;0.0;CL-2806403;"";"003"
FCB-06382-00014253;2024-02-20 00:00:00.000;53999.4;9371.8;0.0;CL-0731877;"";"003"
FCB-06382-00014254;2024-02-20 00:00:00.000;123498.0;21433.54;0.0;CL-0698030;"";"003"
FCB-06382-00014255;2024-02-20 00:00:00.000;9130.0;1584.55;0.0;CL-2806737;"";"003"
FCB-06382-00014256;2024-02-20 00:00:00.000;68198.2;11836.05;0.0;CL-1214386;"";"003"
FCB-06382-00014258;2024-02-20 00:00:00.000;17299.0;3002.31;0.0;CL-2806737;"";"003"
FCB-06382-00014259;2024-02-20 00:00:00.000;9130.0;1584.55;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014260;2024-02-20 00:00:00.000;32499.35;5640.38;0.0;CL-2807356;"";"003"
FCB-06382-00014261;2024-02-20 00:00:00.000;123498.35;21433.6;0.0;CL-2716213;"";"003"
FCB-06382-00014262;2024-02-20 00:00:00.000;8889.3;1542.77;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014263;2024-02-20 00:00:00.000;4699.5;815.62;0.0;CL-0762138;"";"003"
FCB-06382-00014264;2024-02-20 00:00:00.000;4549.5;789.58;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014265;2024-02-20 00:00:00.000;3749.5;650.74;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014266;2024-02-20 00:00:00.000;397.0;68.9;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014269;2024-02-20 00:00:00.000;113999.0;19784.95;0.0;CL-0876647;"";"003"
FCB-06382-00014270;2024-02-20 00:00:00.000;74699.0;12964.29;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014271;2024-02-20 00:00:00.000;10429.3;1810.04;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014296;2024-02-21 00:00:00.000;23999.0;4165.12;0.0;CL-2364043;"";"003"
FCB-06382-00014297;2024-02-21 00:00:00.000;53999.4;9371.8;0.0;CL-0566866;"";"003"
FCB-06382-00014298;2024-02-21 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014299;2024-02-21 00:00:00.000;13199.0;2290.74;0.0;CL-2788934;"";"003"
FCB-06382-00014300;2024-02-21 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014301;2024-02-21 00:00:00.000;31329.4;5437.33;0.0;CL-2813743;"";"003"
FCB-06382-00014302;2024-02-22 00:00:00.000;32998.0;5726.93;0.0;CL-0985874;"";"003"
FCB-06382-00014303;2024-02-22 00:00:00.000;29999.0;5206.44;0.0;CL-2814851;"";"003"
FCB-06382-00014305;2024-02-22 00:00:00.000;113999.0;19784.95;0.0;CL-0717523;"";"003"
FCB-06382-00014307;2024-02-22 00:00:00.000;13199.0;2290.74;0.0;CL-2815233;"";"003"
FCB-06382-00014308;2024-02-22 00:00:00.000;42999.0;7462.64;0.0;CL-2815531;"";"003"
FCB-06382-00014309;2024-02-22 00:00:00.000;62999.0;10933.71;0.0;CL-2815582;"";"003"
FCB-06382-00014311;2024-02-22 00:00:00.000;161998.4;28115.42;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014312;2024-02-22 00:00:00.000;40698.0;7063.29;0.0;CL-2817167;"";"003"
FCB-06382-00014313;2024-02-22 00:00:00.000;53999.4;9371.8;0.0;CL-2268516;"";"003"
FCB-06382-00014314;2024-02-22 00:00:00.000;6499.0;1127.93;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014315;2024-02-22 00:00:00.000;59639.29;11543.09;0.0;CL-2206107;SAN ISIDRO;"003"
FCB-06382-00014316;2024-02-23 00:00:00.000;9499.0;1648.59;0.0;CL-0572142;"";"003"
FCB-06382-00014317;2024-02-23 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014318;2024-02-23 00:00:00.000;106498.0;18483.12;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014319;2024-02-23 00:00:00.000;6999.65;1214.82;0.0;CL-000335;"";"003"
FCB-06382-00014320;2024-02-23 00:00:00.000;240998.0;41826.1;0.0;CL-2819180;"";"003"
FCB-06382-00014321;2024-02-23 00:00:00.000;30099.3;5223.85;0.0;CL-000190;"";"003"
FCB-06382-00014322;2024-02-23 00:00:00.000;12399.0;2151.89;0.0;CL-2819407;"";"003"
FCB-06382-00014324;2024-02-23 00:00:00.000;55249.35;9588.73;0.0;CL-2035554;"";"003"
FCB-06382-00014325;2024-02-23 00:00:00.000;49999.0;8677.51;0.0;CL-2819754;"";"003"
FCB-06382-00014326;2024-02-23 00:00:00.000;32999.0;5727.1;0.0;CL-2820252;"";"003"
FCB-06382-00014327;2024-02-23 00:00:00.000;41799.0;7254.37;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014328;2024-02-23 00:00:00.000;14099.0;2446.93;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014329;2024-02-23 00:00:00.000;56398.0;9788.08;0.0;CL-2061534;"";"003"
FCB-06382-00014330;2024-02-23 00:00:00.000;32499.35;5640.38;0.0;CL-0901336;"";"003"
FCB-06382-00014331;2024-02-23 00:00:00.000;53999.4;9371.8;0.0;CL-2821417;"";"003"
FCB-06382-00014332;2024-02-23 00:00:00.000;113999.0;19784.95;0.0;CL-0234642;"";"003"
FCB-06382-00014333;2024-02-23 00:00:00.000;4099.0;711.4;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014334;2024-02-23 00:00:00.000;9599.2;1665.98;0.0;CL-2428491;"";"003"
FCB-06382-00014335;2024-02-23 00:00:00.000;52694.2;9145.27;0.0;CL-2358217;"";"003"
FCB-06382-00014336;2024-02-23 00:00:00.000;75999.0;13189.91;0.0;CL-0254618;"";"003"
FCB-06382-00014338;2024-02-23 00:00:00.000;120999.0;20999.83;0.0;CL-2822133;"";"003"
FCB-06382-00014339;2024-02-23 00:00:00.000;55999.0;9718.83;0.0;CL-2822282;"";"003"
FCB-06382-00014340;2024-02-23 00:00:00.000;13997.0;2429.23;0.0;CL-2822382;"";"003"
FCB-06382-00014341;2024-02-23 00:00:00.000;4999.0;867.6;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014342;2024-02-23 00:00:00.000;22899.0;3974.21;0.0;CL-2127264;"";"003"
FCB-06382-00014343;2024-02-23 00:00:00.000;114999.0;19958.5;0.0;CL-0942188;"";"003"
FCB-06382-00014344;2024-02-23 00:00:00.000;124998.0;21693.87;0.0;CL-2745290;"";"003"
FCB-06382-00014345;2024-02-23 00:00:00.000;13199.0;2290.74;0.0;CL-2822916;"";"003"
FCB-06382-00014346;2024-02-24 00:00:00.000;58999.0;10239.5;0.0;CL-2039090;"";"003"
FCB-06382-00014347;2024-02-24 00:00:00.000;1349.65;234.24;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014348;2024-02-24 00:00:00.000;53999.4;9371.8;0.0;CL-0566750;"";"003"
FCB-06382-00014349;2024-02-24 00:00:00.000;54999.0;9545.28;0.0;CL-2824601;"";"003"
FCB-06382-00014350;2024-02-24 00:00:00.000;51399.0;8920.49;0.0;CL-0053190;SAN ISIDRO;"003"
FCB-06382-00014351;2024-02-24 00:00:00.000;63299.0;10985.78;0.0;CL-1877098;"";"003"
FCB-06382-00014352;2024-02-24 00:00:00.000;64594.5;11210.62;0.0;CL-2824866;"";"003"
FCB-06382-00014353;2024-02-24 00:00:00.000;33798.0;5865.77;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014354;2024-02-24 00:00:00.000;26129.3;4534.84;0.0;CL-2824937;"";"003"
FCB-06382-00014356;2024-02-24 00:00:00.000;6599.0;1145.28;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014357;2024-02-24 00:00:00.000;99999.0;17355.2;0.0;CL-0456973;"";"003"
FCB-06382-00014358;2024-02-24 00:00:00.000;55249.35;9588.73;0.0;CL-2825525;"";"003"
FCB-06382-00014359;2024-02-24 00:00:00.000;7099.0;1232.06;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014360;2024-02-24 00:00:00.000;207997.4;36098.72;0.0;CL-0564867;"";"003"
FCB-06382-00014361;2024-02-24 00:00:00.000;52498.0;9111.22;0.0;CL-2825984;"";"003"
FCB-06382-00014362;2024-02-24 00:00:00.000;45132.08;7832.84;5812.46;CL-1794646;"";"003"
FCB-06382-00014363;2024-02-24 00:00:00.000;49999.0;8677.51;0.0;CL-2826215;"";"003"
FCB-06382-00014364;2024-02-24 00:00:00.000;29999.0;5206.44;0.0;CL-2826284;"";"003"
FCB-06382-00014365;2024-02-24 00:00:00.000;15929.0;2764.54;0.0;CL-1710710;"";"003"
FCB-06382-00014366;2024-02-24 00:00:00.000;9599.2;1665.98;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014367;2024-02-24 00:00:00.000;37598.0;6525.27;0.0;CL-0187595;"";"003"
FCB-06382-00014368;2024-02-24 00:00:00.000;118998.4;20652.61;0.0;CL-2827133;"";"003"
FCB-06382-00014369;2024-02-24 00:00:00.000;20598.2;3574.89;0.0;CL-2827428;"";"003"
FCB-06382-00014370;2024-02-24 00:00:00.000;19798.5;3436.1;0.0;CL-1317980;BECCAR;"003"
FCB-06382-00014371;2024-02-24 00:00:00.000;44249.25;7679.62;0.0;CL-1912624;"";"003"
FCB-06382-00014372;2024-02-24 00:00:00.000;4099.0;711.4;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014373;2024-02-24 00:00:00.000;177345.0;30778.88;0.0;CL-2827666;"";"003"
FCB-06382-00014374;2024-02-24 00:00:00.000;101848.35;17676.16;0.0;CL-2827690;"";"003"
FCB-06382-00014375;2024-02-24 00:00:00.000;67299.0;11679.99;0.0;CL-2827792;"";"003"
FCB-06382-00014376;2024-02-24 00:00:00.000;4699.5;815.62;0.0;CL-0433041;"";"003"
FCB-06382-00014378;2024-02-24 00:00:00.000;114999.0;19958.5;0.0;CL-1830468;"";"003"
FCB-06382-00014379;2024-02-24 00:00:00.000;63299.0;10985.78;0.0;CL-2827924;"";"003"
FCB-06382-00014380;2024-02-24 00:00:00.000;9130.0;1584.55;0.0;CL-2828002;"";"003"
FCB-06382-00014381;2024-02-24 00:00:00.000;4999.0;867.6;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014382;2024-02-24 00:00:00.000;29998.0;5206.26;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014383;2024-02-24 00:00:00.000;20399.0;3540.32;0.0;CL-0738340;"";"003"
FCB-06382-00014384;2024-02-24 00:00:00.000;38999.0;6768.42;0.0;CL-2559617;"";"003"
FCB-06382-00014385;2024-02-24 00:00:00.000;16000.0;2776.86;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014386;2024-02-24 00:00:00.000;15998.0;2776.51;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014387;2024-02-24 00:00:00.000;49899.0;8660.16;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014388;2024-02-24 00:00:00.000;141996.0;24643.93;0.0;CL-2335205;"";"003"
FCB-06382-00014389;2024-02-24 00:00:00.000;53999.4;9371.8;0.0;CL-1347462;"";"003"
FCB-06382-00014390;2024-02-24 00:00:00.000;53999.4;9371.8;0.0;CL-2829670;"";"003"
FCB-06382-00014391;2024-02-24 00:00:00.000;39298.5;6820.4;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014392;2024-02-24 00:00:00.000;164997.85;28635.99;0.0;CL-2829874;"";"003"
FCB-06382-00014393;2024-02-24 00:00:00.000;59199.0;10274.21;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014394;2024-02-24 00:00:00.000;165296.4;28687.8;0.0;CL-1703180;"";"003"
FCB-06382-00014395;2024-02-26 00:00:00.000;91999.0;15966.77;0.0;CL-2835755;"";"003"
FCB-06382-00014396;2024-02-26 00:00:00.000;3499.0;607.26;0.0;CL-1828096;"";"003"
FCB-06382-00014398;2024-02-26 00:00:00.000;131398.0;22804.61;0.0;CL-2836599;"";"003"
FCB-06382-00014399;2024-02-26 00:00:00.000;59999.0;10413.05;0.0;CL-2836722;"";"003"
FCB-06382-00014400;2024-02-26 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014402;2024-02-26 00:00:00.000;53999.4;9371.8;0.0;CL-2837484;"";"003"
FCB-06382-00014403;2024-02-26 00:00:00.000;16999.0;2950.24;0.0;CL-1029887;"";"003"
FCB-06382-00014405;2024-02-26 00:00:00.000;55999.0;9718.83;0.0;CL-2837692;"";"003"
FCB-06382-00014406;2024-02-26 00:00:00.000;71998.35;12495.58;0.0;CL-2837764;"";"003"
FCB-06382-00014407;2024-02-26 00:00:00.000;44999.0;7809.74;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014408;2024-02-26 00:00:00.000;74998.0;13016.18;0.0;CL-0823381;"";"003"
FCB-06382-00014410;2024-02-26 00:00:00.000;24398.0;4234.36;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014411;2024-02-26 00:00:00.000;53999.4;9371.8;0.0;CL-2838167;"";"003"
FCB-06382-00014412;2024-02-26 00:00:00.000;104998.0;18222.79;0.0;CL-2838315;"";"003"
FCB-06382-00014413;2024-02-26 00:00:00.000;50498.0;8764.12;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014414;2024-02-26 00:00:00.000;53999.4;9371.8;0.0;CL-1383879;"";"003"
FCB-06382-00014415;2024-02-26 00:00:00.000;39599.45;6872.63;0.0;CL-1400114;"";"003"
FCB-06382-00014416;2024-02-26 00:00:00.000;102999.0;17875.86;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014418;2024-02-27 00:00:00.000;4699.5;815.62;0.0;CL-0870415;"";"003"
FCB-06382-00014420;2024-02-27 00:00:00.000;154998.0;26900.48;0.0;CL-0685142;"";"003"
FCB-06382-00014422;2024-02-27 00:00:00.000;9130.0;1584.55;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014423;2024-02-27 00:00:00.000;42000.0;7289.26;0.0;CL-1619505;"";"003"
FCB-06382-00014424;2024-02-27 00:00:00.000;3798.0;659.16;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014425;2024-02-27 00:00:00.000;60999.0;10586.6;0.0;CL-0762349;"";"003"
FCB-06382-00014426;2024-02-27 00:00:00.000;50298.0;8729.4;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014427;2024-02-27 00:00:00.000;22899.0;3974.21;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014428;2024-02-27 00:00:00.000;6399.5;1110.66;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014429;2024-02-27 00:00:00.000;105798.0;18361.64;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014430;2024-02-27 00:00:00.000;104999.0;18222.97;0.0;CL-2841884;"";"003"
FCB-06382-00014431;2024-02-27 00:00:00.000;97999.0;17008.09;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014432;2024-02-27 00:00:00.000;10499.0;1822.14;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014433;2024-02-27 00:00:00.000;4699.5;815.62;0.0;CL-2842219;"";"003"
FCB-06382-00014434;2024-02-27 00:00:00.000;55249.35;9588.73;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014435;2024-02-27 00:00:00.000;10999.0;1908.92;0.0;CL-1710972;"";"003"
FCB-06382-00014436;2024-02-27 00:00:00.000;119760.69;20784.91;15423.71;CL-2842295;"";"003"
FCB-06382-00014438;2024-02-27 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014440;2024-02-27 00:00:00.000;0.0;0.0;0.0;CL-9999999;Tigre;"003"
FCB-06382-00014441;2024-02-27 00:00:00.000;114999.0;19958.5;0.0;CL-0155404;ACASSUSO;"003"
FCB-06382-00014442;2024-02-27 00:00:00.000;23999.0;4165.12;0.0;CL-9999999;Tigre;"003"
